hhid14_9,edu_level,pidlink
10260000,2,10260013
10260000,3,10260013
10260014,1,10260014
10260014,2,10260014
10260014,3,10260014
10260015,1,10260015
10260015,2,10260015
10260015,3,10260015
10260000,1,10260016
10260000,2,10260016
10260000,1,10260017
10260000,2,10260017
10260000,3,10260017
10270003,1,10270003
10270003,2,10270003
10270000,1,10270006
10270000,2,10270006
10270000,3,10270006
10270007,1,10270007
10270007,2,10270007
10270007,3,10270007
10270000,1,10270008
10270000,2,10270008
10270000,1,10270009
10270000,2,10270009
10270003,1,10275101
10270003,2,10275101
10270003,3,10275101
10290003,1,10290003
10290003,2,10290003
10290003,3,10290003
10290003,4,10290003
10290005,1,10290005
10290005,2,10290005
10290005,3,10290005
10290005,1,10290006
10290005,2,10290006
10290005,3,10290006
10300006,1,10300006
10300006,2,10300006
10300006,3,10300006
10300008,1,10300008
10300008,2,10300008
10300008,3,10300008
10410003,1,10410003
10410004,1,10410004
10410004,2,10410004
10410004,1,10415202
10410004,2,10415202
10410004,3,10415202
10420000,1,10420003
10420000,2,10420003
10420000,1,10420004
10420000,2,10420004
10420000,3,10420004
10433200,1,10430009
10433200,2,10430009
10433104,1,10433104
10433104,2,10433104
10433104,3,10433104
10433200,1,10433208
10433200,2,10433208
10433200,3,10433208
10440000,1,10440003
10440000,2,10440007
10440000,3,10440007
10440000,,10440007
10440008,2,10440008
10440008,3,10440008
10440008,4,10440008
10440008,,10440008
10440009,1,10440009
10440009,2,10440009
10440009,3,10440009
10440000,1,10440010
10440000,2,10440010
10440000,3,10440010
10440000,1,10440013
10440000,2,10440013
10440000,3,10440013
10444200,1,10444202
10444200,2,10444202
10444200,3,10444202
10462100,1,10460003
10462100,2,10460003
10460004,1,10460004
10460004,2,10460004
10460004,3,10460004
10463100,1,10460006
10463100,2,10460006
10463100,3,10460006
10464100,1,10464104
11014100,4,11010003
11014100,,11010003
11014100,,11010003
11014100,,11010003
11010004,3,11010004
11010004,4,11010004
11010004,,11010004
11010004,,11010004
11010005,1,11010005
11010005,2,11010005
11010005,3,11010005
11010005,4,11010005
11014100,1,11014102
11014100,2,11014102
11014100,3,11014102
11050004,3,11050004
11050004,,11050004
11050004,,11050004
11050000,1,11050005
11050000,2,11050005
11050000,3,11050005
11064100,1,11064102
11064100,2,11064102
11064100,3,11064102
11090000,3,11090002
11090000,4,11090002
11090000,,11090002
11090000,,11090002
11100000,1,11100006
11100000,2,11100006
11100000,3,11100006
11100004,1,11105102
11100004,2,11105102
11100004,3,11105102
11110000,4,11110003
11110000,,11110003
11110000,,11110003
11110000,,11110003
11110004,1,11110004
11110004,2,11110004
11110004,3,11110004
11110004,4,11110004
11110000,1,11110005
11110000,2,11110005
11110000,3,11110005
11110006,1,11115202
11110006,2,11115202
11120003,1,11120003
11120003,2,11120003
11120003,3,11120003
11120003,4,11120003
11120004,2,11120004
11120004,3,11120004
11120004,,11120004
11120004,1,11120005
11120004,2,11120005
11120004,3,11120005
11130006,1,11130006
11130006,2,11130006
11130006,3,11130006
11130006,1,11135101
11140000,1,11140008
11140000,2,11140008
11140000,3,11140008
11154200,1,11150008
11154200,2,11150008
11154200,3,11150008
11154200,1,11151203
11154200,2,11151203
11154200,3,11151203
11154200,4,11151203
11160000,1,11160005
11160000,2,11160005
11160000,3,11160005
11170007,1,11170007
11170007,2,11170007
11170007,3,11170007
11170007,4,11170007
11173100,1,11173103
11173100,2,11173103
11173100,3,11173103
11200000,1,11200002
11200000,2,11200002
11200000,3,11200002
11200000,4,11200002
11200000,1,11200003
11200000,2,11200003
11200000,3,11200003
11200000,4,11200003
11214100,1,11210004
11214100,2,11210004
11214100,1,11210005
11214100,2,11210005
11230003,1,11230008
11230003,2,11230008
11230003,3,11230008
11240003,1,11240003
11240003,2,11240003
11240003,3,11240003
11240003,4,11240003
11240000,1,11240009
11240000,2,11240009
11240000,3,11240009
11240000,4,11240009
11240000,1,11240010
11240003,1,11245102
11240003,2,11245102
11240003,3,11245102
11254200,1,11254202
11254200,2,11254202
11254200,3,11254202
11260006,1,11260006
11260006,2,11260006
11260006,3,11260006
11260007,1,11260007
11260007,2,11260007
11260007,3,11260007
11260006,1,11265101
11260006,2,11265101
11260006,3,11265101
11274100,4,11270005
11274100,,11270005
11274100,,11270005
11274100,,11270005
11270000,1,11270007
11270000,2,11270007
11270000,3,11270007
11270000,4,11270007
12010000,2,12010003
12010000,3,12010003
12010000,4,12010003
12010000,,12010003
12010000,1,12010004
12010000,2,12010004
12010000,3,12010004
12010000,4,12010004
12010000,1,12010005
12010000,2,12010005
12010000,3,12010005
12010000,1,12010006
12010000,2,12010006
12010000,3,12010006
12020000,1,12020003
12020000,2,12020003
12020000,1,12020009
12020000,2,12020009
12020000,3,12020009
12030000,1,12030004
12030000,2,12030004
12030000,3,12030004
12030000,4,12030004
12030000,1,12030005
12030000,2,12030005
12030000,3,12030005
12030000,4,12030005
12044200,4,12040004
12044200,,12040004
12044200,,12040004
12044200,,12040004
12044300,4,12040006
12044300,,12040006
12044300,,12040006
12044300,,12040006
12040000,1,12040007
12040000,2,12040007
12040000,3,12040007
12040000,4,12040007
12040005,1,12045101
12040005,2,12045101
12040005,3,12045101
12050000,3,12050003
12050000,,12050003
12050000,,12050003
12050000,1,12050004
12050000,2,12050004
12050000,1,12050006
12050000,2,12050006
12050000,3,12050006
12060004,1,12060004
12060004,2,12060004
12060004,1,12065102
12060004,2,12065102
12060004,3,12065102
12070000,4,12070005
12070000,,12070005
12070000,,12070005
12070000,,12070005
12070000,1,12070006
12070000,2,12070006
12070000,3,12070006
12070000,4,12070006
12090003,4,12090003
12090003,,12090003
12090003,,12090003
12090003,,12090003
12090004,3,12090004
12090004,,12090004
12090004,,12090004
12090000,1,12090005
12090000,2,12090005
12090000,3,12090005
12090000,1,12090006
12090000,2,12090006
12090000,3,12090006
12090000,4,12090006
12090003,1,12095102
12090003,2,12095102
12090003,3,12095102
12090004,1,12095201
12090004,2,12095201
12110000,3,12110004
12110000,,12110004
12110000,,12110004
12110000,3,12110005
12110000,,12110005
12110000,,12110005
12120004,1,12125102
12120004,2,12125102
12120004,3,12125102
12130006,1,12130006
12130006,2,12130006
12130000,1,12130007
12130000,2,12130007
12130000,3,12130007
12130001,1,12135102
12130006,1,12135201
12130006,2,12135201
12140011,1,12140011
12140011,2,12140011
12140011,3,12140011
12140000,1,12140012
12140000,2,12140012
12140000,3,12140012
12143200,1,12143203
12143200,2,12143203
12143200,3,12143203
12143200,1,12143204
12143200,2,12143204
12143200,3,12143204
12140008,1,12145102
12140008,2,12145102
12140008,3,12145102
12140011,1,12145203
12140011,2,12145203
12140011,3,12145203
12160003,1,12160003
12160003,2,12160003
12160003,3,12160003
12160006,1,12160006
12160006,2,12160006
12160007,1,12160007
12160000,1,12160013
12160000,2,12160013
12160000,3,12160013
12160000,1,12160014
12160003,1,12165202
12160003,2,12165202
12160006,1,12165302
12160006,2,12165302
12160006,3,12165302
12160007,1,12165401
12170000,3,12170003
12170000,,12170003
12170000,,12170003
12170005,3,12170005
12170005,,12170005
12170005,,12170005
12170000,1,12170006
12170000,2,12170006
12170000,3,12170006
12170005,1,12175101
12170005,2,12175101
12170005,3,12175101
12180000,4,12180005
12180000,,12180005
12180000,,12180005
12180000,,12180005
12180000,1,12180008
12180000,2,12180008
12180000,3,12180008
12180000,4,12180008
12190007,1,12190007
12190000,2,12190010
12190000,,12190010
12193100,1,12193107
12190007,1,12195102
12190007,2,12195102
12190008,1,12195201
12190008,2,12195201
13010004,1,13010004
13010004,2,13010004
13010005,1,13010005
13010005,2,13010005
13010000,1,13010006
13010004,1,13015101
13010004,2,13015101
13010004,3,13015101
13020000,3,13020003
13020000,,13020003
13020000,,13020003
13020000,1,13020006
13020000,2,13020006
13020000,3,13020006
13020005,1,13025201
13020005,2,13025201
13040000,1,13040004
13040000,2,13040004
13040000,3,13040004
13053100,1,13053103
13053100,2,13053103
13053100,3,13053103
13060003,4,13060003
13060003,,13060003
13060003,,13060003
13060003,,13060003
13060000,1,13060005
13060000,2,13060005
13060000,3,13060005
13060003,1,13065101
13060003,2,13065101
13060003,3,13065101
13070000,4,13070004
13070000,,13070004
13070000,,13070004
13070000,,13070004
13070000,1,13070008
13070000,2,13070008
13070000,3,13070008
13070005,1,13075102
13070005,2,13075102
13070005,3,13075102
13080000,1,13080005
13080000,2,13080005
13080000,3,13080005
13084100,1,13080007
13084100,2,13080007
13084100,3,13080007
13080000,1,13080008
13080000,2,13080008
13090000,1,13090007
13090000,2,13090007
13090000,3,13090007
13090003,1,13095102
13090003,2,13095102
13090003,3,13095102
13100003,1,13100003
13100003,2,13100003
13100003,3,13100003
13100005,3,13100005
13100005,,13100005
13100005,,13100005
13104100,1,13104107
13100003,1,13105102
13100003,2,13105102
13100003,3,13105102
13100003,4,13105102
13100005,1,13105201
13100005,2,13105201
13100005,3,13105201
13110000,1,13110004
13110000,2,13110004
13110000,1,13110008
13110000,1,13110009
13110000,2,13110009
13110000,3,13110009
13120003,3,13120003
13120003,,13120003
13120003,,13120003
13120004,2,13120004
13120004,,13120004
13120000,1,13120008
13120000,2,13120008
13120003,1,13125101
13120003,2,13125101
13120003,3,13125101
13120004,1,13125201
13120004,2,13125201
13130002,1,13130004
13130002,2,13130004
13130002,3,13130004
13130000,1,13130006
13140003,1,13140003
13140003,2,13140003
13140000,2,13140008
13140000,,13140008
13140000,1,13140009
13140000,2,13140009
13140000,3,13140009
13140003,1,13145102
13140003,2,13145102
13140003,3,13145102
13140007,1,13145302
13140007,2,13145302
13140007,3,13145302
13150004,2,13150004
13150004,,13150004
13160003,1,13160003
13160003,2,13160003
13160003,3,13160003
13160003,1,13165102
13160003,2,13165102
13160003,3,13165102
13170000,2,13170003
13170000,3,13170003
13170000,4,13170003
13170000,,13170003
13170000,1,13170006
13170000,2,13170006
13170000,3,13170006
13170000,4,13170006
13190004,1,13190004
13190004,2,13190004
13190004,3,13190004
13190004,1,13195102
13190004,2,13195102
14024100,1,14024103
14024100,2,14024103
14024100,3,14024103
14040000,1,14040003
14040000,2,14040003
14040000,3,14040003
14080006,4,14080006
14080006,,14080006
14080006,,14080006
14080006,,14080006
14100000,1,14100004
14100000,2,14100004
14100000,1,14100005
14100000,2,14100005
14100000,3,14100005
14100006,1,14100006
14100000,1,14100007
14100000,2,14100007
14100000,3,14100007
14100000,1,14100009
14100000,2,14100009
14100000,3,14100009
14100000,4,14100009
141034100,1,14103007
141034100,2,14103007
141034100,3,14103007
14100002,1,14105102
14100002,2,14105102
14100002,3,14105102
14100002,4,14105102
14110000,1,14110007
14110000,2,14110007
14110000,3,14110007
14120000,1,14120004
14120000,2,14120004
14120000,3,14120004
14130003,1,14130003
14130003,2,14130003
14130000,1,14130007
14130000,2,14130007
14130000,3,14130007
14130003,1,14135102
14140006,1,14140006
14140006,2,14140006
14140006,3,14140006
14144100,4,14144102
14144100,,14144102
14144100,,14144102
14144100,,14144102
14140006,1,14145102
14140006,2,14145102
14140006,3,14145102
14184100,3,14180005
14184100,4,14180005
14184100,,14180005
14184100,,14180005
14180000,1,14180007
14180000,2,14180007
14180000,3,14180007
14180000,1,14183103
14180000,2,14183103
14180000,3,14183103
14190000,1,14190003
14190000,2,14190003
14190000,3,14190003
14190000,4,14190003
15043200,1,15040003
15043200,2,15040003
15043200,3,15040003
15040000,1,15040007
15040000,2,15040007
15040000,3,15040007
15040000,1,15040010
15040000,2,15040010
15040000,3,15040010
15043100,1,15043103
15043100,2,15043103
15043100,3,15043103
15050003,1,15050003
15050003,2,15050003
15050003,3,15050003
15050003,4,15050003
15060000,1,15060002
15060000,2,15060002
15060000,3,15060002
15060000,3,15060003
15060000,4,15060003
15060000,,15060003
15060000,,15060003
15060004,3,15060004
15060004,4,15060004
15060004,,15060004
15060004,,15060004
15060006,1,15060006
15060006,2,15060006
15060006,3,15060006
15060006,4,15060006
15070006,3,15070006
15070006,4,15070006
15070006,,15070006
15070006,,15070006
15070007,1,15070007
15070007,2,15070007
15070007,3,15070007
15070000,1,15070008
15070000,2,15070008
15080006,4,15080006
15080006,,15080006
15080006,,15080006
15080006,,15080006
15083100,3,15080007
15083100,,15080007
15083100,,15080007
15084100,3,15080011
15084100,,15080011
15084100,,15080011
15084100,3,15080012
15084100,,15080012
15084100,,15080012
15084100,1,15080013
15084100,2,15080013
15084100,3,15080013
15090000,3,15090003
15090000,4,15090003
15090000,,15090003
15090000,,15090003
15090006,1,15090006
15090006,2,15090006
15090006,3,15090006
15090006,4,15090006
15090000,1,15090007
15090000,2,15090007
15090000,3,15090007
15100000,1,15100005
15100000,2,15100005
15100000,3,15100005
15100000,1,15100008
15100000,2,15100008
15100000,3,15100008
15140000,3,15140003
15140000,4,15140003
15140000,,15140003
15140000,,15140003
15140004,4,15140004
15140004,,15140004
15140004,,15140004
15140004,,15140004
15140000,1,15140005
15140000,2,15140005
15140000,3,15140005
15140000,1,15140007
15140000,2,15140007
15140000,3,15140007
15150000,1,15150003
15150000,2,15150003
15150000,3,15150003
15150000,4,15150003
15150004,1,15150004
15150004,2,15150004
15150004,3,15150004
15150004,4,15150004
15150004,1,15155102
15150004,2,15155102
15150004,3,15155102
15164100,1,15160004
15164100,2,15160004
15164100,3,15160004
15164100,4,15160004
15160000,1,15160005
15160000,2,15160005
15160000,3,15160005
15160000,4,15160005
15160000,1,15160011
15160000,2,15160011
15160000,3,15160011
15174100,4,15170003
15174100,,15170003
15174100,,15170003
15174100,,15170003
15180000,3,15180003
15180000,4,15180003
15180000,,15180003
15180000,,15180003
15180004,4,15180004
15180004,,15180004
15180004,,15180004
15180004,,15180004
15180007,1,15180007
15180007,2,15180007
15180007,3,15180007
15180007,4,15180007
15180000,1,15180009
15180000,2,15180009
15180000,3,15180009
15190000,1,15190011
15190000,2,15190011
15190000,3,15190011
15201100,1,15200004
15201100,2,15200004
15201100,3,15200004
15201100,4,15200004
16014100,1,16010004
16014100,2,16010004
16014100,3,16010004
16020003,1,16020003
16020003,2,16020003
16020003,3,16020003
16020003,4,16020003
16020000,1,16020004
16020000,2,16020004
16020000,3,16020004
16020005,1,16020005
16020005,2,16020005
16020005,3,16020005
16020005,4,16020005
16020000,1,16020010
16020000,2,16020010
16020000,3,16020010
16020000,4,16020010
16040000,1,16040006
16040010,1,16040010
16040010,2,16040010
16040010,3,16040010
16040010,4,16040010
16040011,1,16040011
16040011,2,16040011
16040011,3,16040011
16040012,1,16040012
16040012,2,16040012
16040012,3,16040012
16040000,1,16040013
16040000,2,16040013
16040000,3,16040013
16040000,1,16043104
16040000,2,16043104
16050000,1,16050017
16050000,2,16050017
16074100,1,16074102
16074100,2,16074102
16074100,3,16074102
16120000,1,16120013
16120000,2,16120013
16120000,3,16120013
16130000,1,16130005
16130000,2,16130005
16130000,3,16130005
16130000,4,16130005
16132200,4,16130009
16132200,,16130009
16132200,,16130009
16132200,,16130009
16130011,4,16130011
16130011,,16130011
16130011,,16130011
16130011,,16130011
16130013,1,16130015
16130013,2,16130015
16130013,3,16130015
16130013,1,16130016
16130013,2,16130016
16130013,3,16130016
16130000,1,16130018
16130000,2,16130018
16130000,3,16130018
16130000,4,16130018
16130000,1,16130019
16130000,2,16130019
16130000,3,16130019
16130010,1,16135102
16130010,2,16135102
16130010,3,16135102
16130010,4,16135102
16140000,1,16140003
16140000,2,16140003
16140000,3,16140003
16150000,1,16150006
16150000,2,16150006
16150000,3,16150006
16160006,4,16160006
16160006,,16160006
16160006,,16160006
16160006,,16160006
16164400,4,16160007
16164400,,16160007
16164400,,16160007
16164400,,16160007
16164100,1,16164103
16164100,2,16164103
16164100,3,16164103
16170000,1,16170004
16170000,2,16170004
16170000,3,16170004
16170000,1,16170005
16170000,2,16170005
16170000,3,16170005
16170000,4,16170005
16180000,4,16180005
16180000,,16180005
16180000,,16180005
16180000,,16180005
16410000,1,16410005
16410000,2,16410005
16410000,3,16410005
16410000,4,16410005
17030005,1,17030005
17030005,2,17030005
17030005,3,17030005
17030005,4,17030005
17043200,1,17040005
17043200,2,17040005
17040000,1,17040009
17040000,2,17040009
17040000,1,17040010
17040011,1,17040011
17040011,2,17040011
17040011,3,17040011
17050004,1,17050005
17050004,2,17050005
17050004,3,17050005
17050000,1,17050006
17050000,2,17050006
17050000,3,17050006
17070005,4,17070005
17070005,,17070005
17070005,,17070005
17070005,,17070005
17073200,1,17070007
17073200,2,17070007
17073200,1,17073208
17073200,2,17073208
17073200,3,17073208
17070005,1,17075101
17070005,2,17075101
17070005,3,17075101
17080003,1,17080003
17084300,1,17080006
17084300,2,17080006
17080003,1,17080008
17080003,2,17080008
17080003,3,17080008
17080003,1,17080009
17080003,2,17080009
17090000,1,17090005
17090000,2,17090005
17090000,3,17090005
17090003,2,17090006
17090003,3,17090006
17090003,,17090006
17090003,1,17090008
17090003,2,17090008
17090003,3,17090008
17090004,1,17095201
17090004,2,17095201
17090004,3,17095201
17100000,1,17100004
17100000,2,17100004
17100000,3,17100004
17100005,1,17100005
17100005,2,17100005
17100005,3,17100005
17100000,1,17100008
17100000,2,17100008
17100000,3,17100008
17100000,4,17100008
17100000,1,17100009
17100000,2,17100009
17120005,3,17120005
17120005,,17120005
17120005,,17120005
17120000,1,17120006
17120000,2,17120006
17120000,3,17120006
17120007,1,17120007
17120007,2,17120007
17120007,3,17120007
17124200,1,17124202
17124200,2,17124202
17124200,3,17124202
17124200,4,17124202
17120005,1,17125102
17120005,2,17125102
17120005,3,17125102
17120007,1,17125202
17132100,2,17130008
17132100,3,17130008
17132100,,17130008
17134300,1,17130009
17134300,2,17130009
17134300,3,17130009
17130003,1,17132104
17130003,2,17132104
17130003,3,17132104
17130003,4,17132104
17132100,1,17132105
17132100,2,17132105
17132100,1,17132108
17132100,2,17132108
17132100,3,17132108
17132100,4,17132108
17134103,1,17134103
17134103,2,17134103
17134103,3,17134103
17134103,4,17134103
17160010,4,17160010
17160010,,17160010
17160010,,17160010
17160010,,17160010
17160012,3,17160012
17160012,,17160012
17160012,,17160012
17160013,3,17160013
17160013,,17160013
17160013,,17160013
17160000,1,17160015
17160000,2,17160015
17160000,3,17160015
17160000,4,17160015
17160000,1,17160016
17160000,2,17160016
17160000,3,17160016
17164100,1,17164103
17164100,2,17164103
17164100,3,17164103
17164100,1,17164104
17164100,2,17164104
17164100,3,17164104
17160009,1,17165202
17160009,2,17165202
17160009,3,17165202
17160009,4,17165202
17160012,1,17165401
17160012,2,17165401
17160012,3,17165401
17160013,1,17165501
17160013,2,17165501
17160013,3,17165501
17180000,1,17170005
17180000,2,17170005
17180000,3,17170005
17170007,1,17170007
17170008,1,17170008
17174100,1,17170010
17174100,2,17170010
17174100,3,17170010
17173100,1,17173103
17173100,2,17173103
17173100,3,17173103
17173100,1,17173104
17173100,2,17173104
17173100,3,17173104
17180000,1,17180003
17180000,2,17180003
17180000,1,17180011
17180000,2,17180011
17180000,3,17180011
17184300,1,17184301
17194100,1,17194103
17194100,2,17194103
17194100,3,17194103
17194100,4,17194103
17194100,1,17194104
17194100,2,17194104
17194100,3,17194104
17200003,1,17205102
17200003,2,17205102
17200003,3,17205102
17200003,4,17205102
17200004,1,17205201
17200004,2,17205201
17200004,3,17205201
18020008,1,18020008
18020000,1,18020010
18020007,1,18025201
18020008,1,18025301
18020008,2,18025301
18020008,3,18025301
18030004,1,18030004
18030004,2,18030004
18030004,3,18030004
18030004,4,18030004
18030000,4,18030005
18030000,,18030005
18030000,,18030005
18030000,,18030005
