pidlink,age,male,edu_level,rural,smoking,rural_no_migration,urban_no_migration,urban_to_rural_migration,rural_to_urban_migration,rural_to_rural_migration,urban_to_urban_migration,never_smoking,always_smoking,started_smoking
275010002,51,0,,0,0,0,1,0,0,0,0,1,0,0
275010003,30,0,,0,0,,,,,,,1,0,0
275014101,36,1,,0,1,,,,,,,0,0,1
275020002,87,0,,0,1,,,,,,,0,1,0
275020003,34,1,,0,1,0,1,0,0,0,0,0,0,1
275020004,51,0,,0,0,,,,,,,1,0,0
275020005,40,0,,0,0,,,,,,,1,0,0
275020006,18,1,3,0,0,,,,,,,,,
275020007,30,0,,0,0,0,1,0,0,0,0,1,0,0
275020010,48,0,,0,1,0,1,0,0,0,0,0,0,1
275030002,61,1,,0,0,0,1,0,0,0,0,1,0,0
275030004,64,0,,0,0,,,,,,,,,
275040001,68,1,,0,0,0,1,0,0,0,0,1,0,0
275040002,61,0,,0,0,0,1,0,0,0,0,1,0,0
275040003,32,0,4,0,0,,,,,,,,,
275040004,23,0,4,0,0,,,,,,,1,0,0
275045101,33,1,4,0,0,,,,,,,,,
275050001,56,1,,0,1,0,1,0,0,0,0,0,0,1
275050002,54,0,,0,0,0,1,0,0,0,0,0,0,0
275050003,33,0,,1,0,,,,,,,0,0,0
275050004,30,1,,0,1,0,1,0,0,0,0,0,0,1
275050008,35,0,2,0,0,,,,,,,,,
275054101,47,1,,1,1,,,,,,,0,0,1
275060001,71,1,,0,1,0,1,0,0,0,0,0,1,0
275060003,51,0,,0,0,0,1,0,0,0,0,0,0,0
275060004,29,1,,0,0,0,1,0,0,0,0,1,0,0
275070001,78,1,,0,0,,,,,,,1,0,0
275070002,73,0,,0,1,,,,,,,0,0,1
275070003,53,1,,0,1,0,1,0,0,0,0,0,1,0
275070004,52,0,,0,0,0,1,0,0,0,0,0,0,0
275070005,19,1,3,0,1,,,,,,,,,
275080003,56,1,,0,0,,,,,,,,,
275080004,60,0,,0,0,0,1,0,0,0,0,1,0,0
275080005,32,1,,0,1,0,1,0,0,0,0,0,0,1
275080006,29,0,,,,,,,,,,,,
275080007,26,1,,0,0,,,,,,,,,
275085001,47,1,3,,,,,,,,,,,
275090001,56,1,,0,1,0,1,0,0,0,0,0,0,1
275090002,56,0,,0,1,0,1,0,0,0,0,0,1,0
275090004,36,1,,0,1,,,,,,,0,0,1
275090005,32,0,,1,0,1,0,0,0,0,0,1,0,0
275090006,25,1,3,0,0,,,,,,,0,0,0
275090007,36,0,,0,0,,,,,,,0,0,0
275090008,16,0,3,0,0,,,,,,,,,
275090009,32,0,,0,0,,,,,,,0,0,0
275093103,37,1,,1,0,1,0,0,0,0,0,1,0,0
275100001,84,1,,0,1,,,,,,,0,0,1
275100002,82,0,,0,1,,,,,,,0,1,0
275110002,61,0,,0,0,0,1,0,0,0,0,1,0,0
275110003,31,0,,0,0,0,1,0,0,0,0,0,0,0
275110004,28,1,,0,1,0,0,0,0,0,1,0,0,1
275110005,25,0,,0,0,0,1,0,0,0,0,1,0,0
275110006,49,0,1,0,0,,,,,,,,,
275110009,25,0,3,0,0,,,,,,,,,
275113102,34,1,,0,1,0,1,0,0,0,0,0,0,1
275120001,58,1,,0,0,0,1,0,0,0,0,0,0,0
275120002,55,0,,0,0,0,1,0,0,0,0,1,0,0
275130001,45,1,,0,1,0,1,0,0,0,0,0,0,1
275130002,42,0,,0,0,0,1,0,0,0,0,0,0,0
275130003,18,0,2,1,0,,,,,,,,,
275130004,20,1,1,0,0,,,,,,,,,
275130008,20,0,1,0,0,,,,,,,,,
275135103,18,1,2,1,0,,,,,,,,,
275140001,58,1,,0,0,0,1,0,0,0,0,1,0,0
275140002,57,0,,0,0,,,,,,,1,0,0
275140004,37,0,,0,0,0,1,0,0,0,0,1,0,0
275140005,35,0,,0,0,0,1,0,0,0,0,1,0,0
275140006,32,1,,0,1,0,1,0,0,0,0,0,0,1
275140009,27,0,,0,0,0,1,0,0,0,0,1,0,0
275143101,38,1,,0,1,0,1,0,0,0,0,0,0,1
275143201,35,1,,0,1,0,1,0,0,0,0,0,0,1
275143203,16,0,2,0,0,,,,,,,,,
275150001,45,1,,0,0,0,1,0,0,0,0,0,0,0
275150002,45,0,,0,0,0,1,0,0,0,0,1,0,0
275150003,22,0,4,0,0,,,,,,,1,0,0
275150004,17,0,3,0,0,,,,,,,,,
275160001,45,1,,0,0,0,1,0,0,0,0,1,0,0
275160002,45,0,,0,0,0,1,0,0,0,0,1,0,0
275160003,23,1,4,0,1,0,0,0,0,0,1,0,0,1
275170001,61,1,,0,1,0,1,0,0,0,0,0,0,1
275170002,61,0,,0,0,0,1,0,0,0,0,1,0,0
275170003,39,1,,0,0,0,1,0,0,0,0,1,0,0
275170004,33,0,1,0,0,,,,,,,,,
275170005,32,0,1,0,0,,,,,,,,,
275171102,53,0,,0,0,0,1,0,0,0,0,0,0,0
275175101,31,1,1,0,1,,,,,,,,,
275180002,68,0,,0,1,0,1,0,0,0,0,0,0,1
275180003,41,1,,0,1,0,1,0,0,0,0,0,0,1
275180006,30,0,1,1,0,,,,,,,,,
275180007,28,1,,0,1,0,1,0,0,0,0,0,1,0
275180008,26,1,,0,0,,,,,,,1,0,0
275180009,22,1,1,0,0,,,,,,,,,
275180010,19,0,1,0,0,,,,,,,,,
275183102,39,0,,0,0,0,1,0,0,0,0,0,0,0
275184102,24,0,2,0,0,,,,,,,,,
275185101,39,1,,1,1,,,,,,,,,
275185303,27,1,,0,1,,,,,,,,,
275190001,71,1,,0,1,0,1,0,0,0,0,0,0,1
275190004,36,1,,0,1,0,1,0,0,0,0,0,0,1
275190007,27,1,,0,0,,,,,,,0,0,0
275193102,34,0,,0,0,0,1,0,0,0,0,0,0,0
275200001,49,1,,0,1,0,1,0,0,0,0,0,0,1
275200002,49,0,,0,0,0,1,0,0,0,0,0,0,0
275200003,26,0,,0,0,,,,,,,1,0,0
275200004,24,0,1,0,0,,,,,,,,,
275200005,21,0,2,0,0,,,,,,,,,
275200007,19,1,4,0,1,,,,,,,,,
275205201,23,1,2,0,0,,,,,,,,,
275205301,23,1,1,0,1,,,,,,,,,
276010001,67,1,,0,0,,,,,,,1,0,0
276010002,66,0,,0,0,,,,,,,1,0,0
276010003,42,1,,0,0,0,1,0,0,0,0,0,0,0
276010004,40,1,,0,1,,,,,,,0,0,1
276010005,37,1,,0,0,,,,,,,1,0,0
276010006,35,0,1,0,0,,,,,,,1,0,0
276010007,34,0,,0,0,,,,,,,0,0,0
276010008,31,1,,0,1,0,0,0,0,0,1,0,0,1
276010009,29,0,,0,0,,,,,,,0,0,0
276010010,26,1,,0,1,0,0,0,0,0,1,0,0,1
276013102,42,0,,0,0,0,1,0,0,0,0,1,0,0
276013103,17,0,3,0,0,,,,,,,,,
276014102,40,0,,0,0,,,,,,,0,0,0
276014202,27,0,,0,0,,,,,,,1,0,0
276020002,68,0,,0,0,,,,,,,1,0,0
276020004,38,1,,0,0,0,1,0,0,0,0,1,0,0
276020006,32,1,,0,0,,,,,,,0,0,0
276020007,28,1,,0,0,,,,,,,1,0,0
276020008,26,1,,0,1,,,,,,,0,0,1
276020010,34,0,,0,0,0,1,0,0,0,0,1,0,0
276020011,,,,0,0,,,,,,,,,
276023103,16,0,3,0,0,,,,,,,,,
276024102,26,0,,0,0,,,,,,,1,0,0
276025103,23,0,1,0,0,,,,,,,,,
276030001,61,1,,0,1,,,,,,,0,0,1
276030002,79,0,,0,0,,,,,,,0,0,0
276030003,57,0,,0,0,0,1,0,0,0,0,0,0,0
276030004,42,1,,0,1,0,1,0,0,0,0,0,0,1
276030005,37,0,,0,0,0,1,0,0,0,0,0,0,0
276030007,55,0,,0,0,,,,,,,1,0,0
276040001,51,1,,0,1,0,1,0,0,0,0,0,0,1
276040002,28,1,3,0,0,,,,,,,,,
276040004,43,0,,0,0,0,1,0,0,0,0,0,0,0
276040005,18,0,3,0,0,,,,,,,,,
276045102,27,0,3,0,0,,,,,,,,,
276050001,54,1,,0,1,0,1,0,0,0,0,0,0,1
276050002,47,0,,0,0,0,1,0,0,0,0,0,0,0
276050003,34,0,,1,0,1,0,0,0,0,0,1,0,0
276050004,31,1,,0,1,,,,,,,0,0,1
276050005,28,0,,1,0,,,,,,,1,0,0
276050006,24,1,4,0,1,,,,,,,0,0,1
276050007,21,0,3,0,0,,,,,,,,,
276050008,16,0,3,0,0,,,,,,,,,
276053101,38,1,,1,1,1,0,0,0,0,0,0,0,1
276054102,34,0,,0,0,,,,,,,0,0,0
276055101,33,1,2,1,1,,,,,,,,,
276060003,45,1,,0,0,,,,,,,1,0,0
276060004,41,1,,0,1,0,1,0,0,0,0,0,1,0
276060005,39,1,,0,0,,,,,,,1,0,0
276060007,38,0,,0,0,,,,,,,1,0,0
276060012,34,0,,0,0,0,0,0,0,0,1,0,0,0
276070003,49,0,,0,0,,,,,,,,,
276070004,36,0,,0,0,0,1,0,0,0,0,1,0,0
276070005,40,1,,0,0,0,1,0,0,0,0,1,0,0
276070007,45,1,,0,1,,,,,,,0,0,1
276070010,35,1,,0,1,,,,,,,,,
276080001,62,1,,0,1,0,0,0,0,0,1,0,1,0
276080002,58,0,,0,0,0,0,0,0,0,1,0,0,0
276080003,35,1,,0,1,,,,,,,0,0,1
276080004,33,0,,1,0,0,0,1,0,0,0,1,0,0
276080006,28,0,,0,0,,,,,,,0,0,0
276081108,41,1,,1,1,,,,,,,,,
276084103,28,0,3,0,0,,,,,,,,,
276084203,29,1,,0,0,,,,,,,,,
276090001,62,1,,0,1,0,1,0,0,0,0,0,0,1
276090002,55,0,,,,,,,,,,,,
276090005,34,0,,0,0,0,1,0,0,0,0,1,0,0
276090006,29,0,,,,,,,,,,,,
276090007,27,1,,,,,,,,,,,,
276090008,25,0,3,0,0,,,,,,,1,0,0
276095103,28,1,4,,,,,,,,,,,
276100002,58,0,,0,0,,,,,,,1,0,0
276100003,39,1,3,0,0,,,,,,,,,
276100004,35,1,,0,1,,,,,,,0,1,0
276100006,26,1,3,0,1,0,0,0,0,0,1,0,0,1
276100008,18,0,4,0,0,,,,,,,,,
276103103,25,0,4,0,0,,,,,,,,,
276104102,32,0,,0,0,,,,,,,0,0,0
276110001,55,1,,0,0,0,1,0,0,0,0,1,0,0
276110002,55,0,,0,0,0,1,0,0,0,0,1,0,0
276110004,33,1,4,1,1,,,,,,,,,
276110005,28,0,,1,0,,,,,,,1,0,0
276110006,22,0,,0,0,0,0,0,0,0,1,1,0,0
276110008,56,0,,1,0,1,0,0,0,0,0,1,0,0
276110009,24,0,,0,0,,,,,,,1,0,0
276110011,25,1,3,0,1,,,,,,,,,
276110013,17,0,3,0,0,,,,,,,,,
276111102,32,1,,1,0,1,0,0,0,0,0,1,0,0
276115102,28,0,3,1,0,,,,,,,,,
276115201,31,1,,1,1,,,,,,,,,
276115301,36,1,3,0,1,,,,,,,,,
276120001,62,1,,0,1,0,1,0,0,0,0,0,0,1
276120002,51,0,,0,0,0,1,0,0,0,0,0,0,0
276120004,30,0,1,1,0,,,,,,,,,
276120005,20,1,3,0,0,,,,,,,,,
276120007,18,0,3,0,0,,,,,,,,,
276125101,31,1,,1,1,,,,,,,,,
276130001,49,1,,0,1,0,1,0,0,0,0,0,0,1
276130002,46,0,,0,0,0,1,0,0,0,0,0,0,0
276130003,27,0,,0,0,,,,,,,1,0,0
276130004,25,0,4,0,0,,,,,,,1,0,0
276130005,23,1,3,0,0,,,,,,,1,0,0
276130006,21,1,,0,0,,,,,,,,,
276130007,80,0,,0,0,,,,,,,,,
276130008,15,0,3,0,0,,,,,,,,,
276135102,36,1,2,0,1,,,,,,,,,
276135201,28,1,2,0,1,,,,,,,,,
276140003,56,0,,0,0,0,1,0,0,0,0,1,0,0
276140004,33,0,,1,0,1,0,0,0,0,0,1,0,0
276140005,24,0,,0,0,0,1,0,0,0,0,1,0,0
276141108,15,1,3,0,1,,,,,,,,,
276143105,31,1,1,0,1,,,,,,,,,
276150002,58,0,,0,0,0,1,0,0,0,0,1,0,0
276150003,39,1,,0,0,,,,,,,1,0,0
276150004,34,0,,0,0,,,,,,,0,0,0
276150005,32,0,,0,0,,,,,,,1,0,0
276150008,16,0,2,0,0,,,,,,,,,
276150009,41,0,,1,0,,,,,,,1,0,0
276154102,35,0,,0,0,,,,,,,0,0,0
276154301,42,1,,0,1,,,,,,,0,0,1
276155101,43,1,2,1,1,,,,,,,,,
276160001,55,1,,0,1,0,1,0,0,0,0,0,1,0
276160004,40,0,3,0,0,,,,,,,,,
276170001,62,1,,0,1,0,1,0,0,0,0,0,0,1
276170002,56,0,,0,0,0,1,0,0,0,0,0,0,0
276170003,38,1,,0,1,0,1,0,0,0,0,0,0,1
276170004,34,1,,0,0,0,1,0,0,0,0,1,0,0
276170005,31,0,,0,0,0,0,0,0,0,1,1,0,0
276170006,30,1,,0,0,,,,,,,1,0,0
276170007,25,1,2,0,0,,,,,,,,,
276173102,37,0,,0,0,0,1,0,0,0,0,0,0,0
276173103,15,1,3,0,0,,,,,,,,,
276175102,29,0,1,0,0,,,,,,,,,
276180002,76,0,,0,0,,,,,,,1,0,0
276180003,47,1,,0,0,0,1,0,0,0,0,0,0,0
276180005,36,1,,0,0,0,1,0,0,0,0,1,0,0
276180007,35,0,,0,0,0,1,0,0,0,0,1,0,0
276183102,43,0,,0,0,0,1,0,0,0,0,0,0,0
276183103,20,1,3,0,0,,,,,,,,,
276190001,50,1,,0,0,0,1,0,0,0,0,1,0,0
276190002,40,0,,0,0,0,1,0,0,0,0,0,0,0
276190004,51,1,,0,0,0,1,0,0,0,0,0,0,0
276190005,38,0,,0,0,,,,,,,1,0,0
276190006,43,0,,0,0,,,,,,,0,0,0
276190007,20,0,1,0,0,,,,,,,,,
276190008,18,0,1,0,0,,,,,,,,,
276190009,63,0,,0,0,0,1,0,0,0,0,1,0,0
276193102,16,0,3,0,0,,,,,,,,,
276194103,16,1,3,0,0,,,,,,,,,
276200001,70,1,,,,0,1,0,0,0,0,,,
276200002,69,0,,0,0,0,1,0,0,0,0,0,0,0
276200003,41,0,,0,0,0,1,0,0,0,0,0,0,0
276200004,42,0,,0,0,0,1,0,0,0,0,1,0,0
276200005,39,1,,0,1,,,,,,,0,0,1
276200006,36,1,,0,1,,,,,,,0,0,1
276201103,36,1,,0,1,0,1,0,0,0,0,0,0,1
277010003,38,0,,0,0,0,1,0,0,0,0,1,0,0
277010004,22,0,,1,0,,,,,,,1,0,0
277010005,21,0,2,0,0,,,,,,,,,
277010006,24,1,2,0,1,,,,,,,,,
277012101,40,1,,0,1,0,1,0,0,0,0,0,0,1
277015101,23,1,2,1,1,,,,,,,,,
277020001,69,1,,0,1,0,1,0,0,0,0,0,1,0
277020002,54,0,,1,0,1,0,0,0,0,0,1,0,0
277020004,25,1,,0,1,,,,,,,0,0,1
277020005,28,0,,1,0,1,0,0,0,0,0,1,0,0
277020006,19,0,2,1,0,,,,,,,,,
277020007,41,0,,0,0,0,1,0,0,0,0,0,0,0
277022105,31,1,2,1,1,,,,,,,,,
277024102,27,0,,0,0,,,,,,,0,0,0
277025101,31,1,1,1,1,,,,,,,,,
277030001,56,1,,0,1,,,,,,,,,
277030002,53,0,,0,0,0,1,0,0,0,0,1,0,0
277030003,30,1,2,0,1,,,,,,,,,
277030004,27,0,,0,0,,,,,,,1,0,0
277030005,25,1,,0,0,0,1,0,0,0,0,1,0,0
277034101,31,1,,0,1,,,,,,,0,0,1
277035102,28,0,2,0,0,,,,,,,,,
277040002,48,0,,0,0,0,1,0,0,0,0,0,0,0
277040003,41,1,,0,1,0,1,0,0,0,0,0,1,0
277040004,35,1,1,0,1,,,,,,,,,
277040005,30,1,,0,1,,,,,,,0,0,1
277040006,91,0,,0,1,,,,,,,0,0,1
277040008,37,0,,0,0,0,1,0,0,0,0,0,0,0
277045102,35,0,1,0,0,,,,,,,,,
277045103,16,0,3,0,0,,,,,,,,,
277045202,18,0,2,0,0,,,,,,,,,
277050001,47,1,1,0,1,,,,,,,,,
277050002,48,0,,0,0,0,1,0,0,0,0,0,0,0
277050003,28,1,1,0,1,,,,,,,,,
277050004,27,1,3,0,1,0,0,0,0,0,1,0,0,1
277050005,24,0,,0,0,,,,,,,0,0,0
277050007,15,1,3,0,0,,,,,,,,,
277050008,18,0,1,0,0,,,,,,,,,
277050009,26,0,1,0,0,,,,,,,,,
277055101,38,1,3,0,1,,,,,,,,,
277060001,53,1,,0,1,0,1,0,0,0,0,0,0,1
277060002,42,0,,0,0,0,1,0,0,0,0,0,0,0
277060004,22,0,,0,0,,,,,,,1,0,0
277070001,65,1,,0,1,,,,,,,0,0,1
277070002,64,0,,0,0,,,,,,,0,0,0
277070003,33,0,,0,0,0,0,0,0,0,1,1,0,0
277070004,30,1,,0,0,,,,,,,1,0,0
277070005,27,1,,0,1,,,,,,,0,0,1
277070007,24,1,3,0,0,,,,,,,1,0,0
277070009,50,0,,0,0,,,,,,,,,
277070011,36,1,2,0,1,,,,,,,,,
277070012,32,0,1,0,0,,,,,,,,,
277070013,15,1,3,0,1,,,,,,,,,
277073101,42,1,,0,1,0,0,0,0,0,1,0,0,1
277075202,31,0,3,0,0,,,,,,,,,
277080003,46,1,4,0,0,0,1,0,0,0,0,1,0,0
277080006,29,0,,0,0,,,,,,,1,0,0
277083102,36,0,,0,0,0,1,0,0,0,0,1,0,0
277083103,15,0,3,1,0,,,,,,,,,
277083105,18,0,4,0,0,,,,,,,,,
277090001,66,1,,0,1,,,,,,,0,0,1
277090002,57,0,,0,0,,,,,,,0,0,0
277090003,34,0,,0,0,0,1,0,0,0,0,0,0,0
277090004,32,1,2,0,1,,,,,,,,,
277090005,27,0,,0,0,,,,,,,1,0,0
277090007,19,1,3,0,1,,,,,,,,,
277090010,23,0,3,0,0,,,,,,,,,
277092101,36,1,,0,1,0,1,0,0,0,0,0,0,1
277092104,15,0,3,0,0,,,,,,,,,
277094101,32,1,,0,1,,,,,,,0,0,1
277100001,60,1,,0,1,0,0,0,0,0,1,0,1,0
277100004,32,1,,,,,,,,,,,,
277100007,30,0,1,0,0,,,,,,,,,
277104101,35,1,,0,1,,,,,,,0,0,1
277110001,48,1,,0,1,0,1,0,0,0,0,0,1,0
277110002,46,0,,0,0,0,1,0,0,0,0,0,0,0
277110003,32,0,,0,0,0,1,0,0,0,0,0,0,0
277110004,26,1,,0,1,,,,,,,0,0,1
277110005,96,0,,0,1,,,,,,,,,
277114101,40,1,,0,1,,,,,,,0,0,1
277115102,24,0,3,0,0,,,,,,,,,
277120001,56,1,,0,1,0,1,0,0,0,0,0,1,0
277120002,62,0,,0,0,0,1,0,0,0,0,1,0,0
277120003,37,0,2,0,0,,,,,,,,,
277120007,34,0,,0,0,,,,,,,1,0,0
277120009,18,0,4,0,0,,,,,,,,,
277120011,32,0,,0,0,,,,,,,0,0,0
277124101,37,1,,0,1,,,,,,,0,0,1
277125201,41,1,,0,0,,,,,,,,,
277125203,19,0,4,0,0,,,,,,,,,
277130001,62,1,,0,1,0,1,0,0,0,0,0,1,0
277130002,51,0,,0,0,0,1,0,0,0,0,1,0,0
277130004,25,1,4,0,1,0,1,0,0,0,0,0,0,1
277130005,35,0,,0,0,0,1,0,0,0,0,1,0,0
277130006,35,0,,1,0,1,0,0,0,0,0,1,0,0
277130007,20,0,4,1,0,,,,,,,,,
277130011,18,0,2,0,0,,,,,,,,,
277132101,39,1,,0,0,0,1,0,0,0,0,1,0,0
277132103,15,1,3,0,0,,,,,,,,,
277132201,46,1,,1,0,1,0,0,0,0,0,1,0,0
277134102,22,1,4,1,1,,,,,,,,,
277140003,51,0,,0,0,0,1,0,0,0,0,1,0,0
277140004,45,0,,0,0,0,1,0,0,0,0,1,0,0
277140006,41,1,,0,1,,,,,,,0,1,0
277140007,39,1,1,0,1,,,,,,,,,
277140008,33,1,,0,1,0,1,0,0,0,0,0,0,1
277140009,36,1,,0,1,0,1,0,0,0,0,0,0,1
277140011,28,0,,0,0,0,1,0,0,0,0,1,0,0
277140012,37,0,2,0,0,,,,,,,,,
277140013,42,0,,0,0,,,,,,,1,0,0
277140014,26,0,1,0,0,,,,,,,,,
277140016,28,0,2,0,0,,,,,,,,,
277141102,34,0,,0,0,0,1,0,0,0,0,0,0,0
277143102,41,0,,0,0,0,1,0,0,0,0,0,0,0
277143103,15,0,3,0,0,,,,,,,,,
277143203,16,0,3,0,0,,,,,,,,,
277143204,17,1,3,0,1,,,,,,,,,
277144102,39,0,,0,0,,,,,,,1,0,0
277144103,16,1,3,0,1,,,,,,,,,
277145103,18,1,3,0,0,,,,,,,,,
277145104,15,0,2,0,0,,,,,,,,,
277160001,50,1,,0,0,0,1,0,0,0,0,1,0,0
277160002,48,0,,0,0,0,1,0,0,0,0,1,0,0
277160003,27,0,,1,0,,,,,,,1,0,0
277165101,28,1,3,1,1,,,,,,,,,
277180001,82,1,,0,1,,,,,,,0,0,1
277180003,41,1,,0,1,,,,,,,,,
277180004,38,0,,0,0,0,1,0,0,0,0,0,0,0
277180005,30,0,,0,0,0,1,0,0,0,0,1,0,0
277180006,26,1,,0,1,0,1,0,0,0,0,0,0,1
277180007,33,0,1,0,0,,,,,,,,,
277190001,38,1,,0,0,0,1,0,0,0,0,0,0,0
277190002,35,0,,0,0,0,1,0,0,0,0,0,0,0
277190003,21,0,3,0,0,,,,,,,,,
277190004,18,0,2,0,0,,,,,,,,,
277190005,15,0,3,0,0,,,,,,,,,
277195201,25,1,1,0,1,,,,,,,,,
278010004,44,1,,0,1,,,,,,,0,1,0
278010005,39,0,,,,,,,,,,,,
278010006,36,1,,0,1,0,0,0,0,0,1,0,0,1
278010009,21,1,4,0,0,,,,,,,,,
278010010,17,1,3,0,0,,,,,,,,,
278013102,31,0,,0,0,0,1,0,0,0,0,0,0,0
278013103,16,0,3,0,0,,,,,,,,,
278020001,60,1,,0,1,,,,,,,0,0,1
278020002,59,0,,,,,,,,,,,,
278020003,40,1,,0,1,,,,,,,0,0,1
278020005,39,0,,0,0,,,,,,,1,0,0
278020006,35,0,,0,0,0,1,0,0,0,0,1,0,0
278020008,31,1,,1,1,,,,,,,0,1,0
278020009,28,1,,0,1,,,,,,,0,1,0
278020010,25,0,4,0,0,0,1,0,0,0,0,1,0,0
278020011,16,0,3,0,0,,,,,,,,,
278024102,35,0,,0,0,,,,,,,0,0,0
278025102,27,0,4,1,0,,,,,,,,,
278025202,29,0,2,0,0,,,,,,,,,
278030001,66,1,,0,1,0,1,0,0,0,0,0,0,1
278030002,57,0,,0,0,0,1,0,0,0,0,0,0,0
278030003,30,1,4,0,1,,,,,,,0,0,1
278030005,42,1,4,0,1,0,0,0,0,0,1,0,0,1
278030006,37,0,,0,0,,,,,,,1,0,0
278031102,69,0,,0,0,0,0,0,0,0,1,1,0,0
278031103,34,1,3,0,1,,,,,,,,,
278031104,32,0,,0,0,,,,,,,,,
278031107,29,0,2,0,0,,,,,,,,,
278033102,41,0,,0,0,0,0,0,0,0,1,0,0,0
278033103,16,1,3,0,1,,,,,,,,,
278035102,30,0,,0,0,,,,,,,,,
278035201,34,1,4,0,1,,,,,,,,,
278040001,53,1,,0,0,0,1,0,0,0,0,1,0,0
278040002,44,0,,0,0,0,1,0,0,0,0,1,0,0
278040003,23,1,4,0,0,0,1,0,0,0,0,1,0,0
278060001,68,1,,0,1,0,1,0,0,0,0,0,0,1
278060002,67,0,,0,0,0,1,0,0,0,0,0,0,0
278060003,43,1,,0,1,0,0,0,0,0,1,0,1,0
278060004,39,1,,,,,,,,,,,,
278060005,35,1,,0,0,,,,,,,1,0,0
278060009,39,0,4,0,0,0,1,0,0,0,0,0,0,0
278060010,19,0,3,0,0,,,,,,,,,
278060014,17,0,3,0,0,,,,,,,,,
278060015,29,0,3,0,0,,,,,,,1,0,0
278060016,33,1,4,0,1,0,1,0,0,0,0,0,0,1
278063102,37,0,,0,0,0,0,0,0,0,1,0,0,0
278063103,17,1,3,0,0,,,,,,,,,
278063206,44,1,4,0,1,,,,,,,,,
278063208,20,1,,0,0,,,,,,,,,
278065102,34,0,,,,,,,,,,,,
278065202,30,0,,0,0,,,,,,,,,
278070001,65,1,,0,0,,,,,,,,,
278070004,33,0,4,0,0,0,0,0,0,0,1,1,0,0
278070005,44,1,,1,0,1,0,0,0,0,0,1,0,0
278073102,43,0,,1,0,1,0,0,0,0,0,0,0,0
278080001,56,1,,0,0,0,1,0,0,0,0,1,0,0
278080002,52,0,,0,0,0,1,0,0,0,0,1,0,0
278080003,27,0,4,0,0,,,,,,,1,0,0
278080004,23,1,4,0,0,0,1,0,0,0,0,1,0,0
278080005,50,0,,0,0,0,1,0,0,0,0,1,0,0
278080007,16,1,3,0,0,,,,,,,,,
278083101,55,1,,0,1,0,1,0,0,0,0,0,0,1
278090003,47,0,,,,,,,,,,,,
278090006,49,1,,,,,,,,,,,,
278090007,31,1,,0,1,0,1,0,0,0,0,0,1,0
278090008,30,1,,,,,,,,,,,,
278090009,21,0,4,0,0,,,,,,,,,
278090012,31,0,4,0,0,0,1,0,0,0,0,1,0,0
278100002,71,0,,0,0,0,0,0,0,0,1,1,0,0
278100003,43,1,,0,0,0,1,0,0,0,0,1,0,0
278100004,36,1,,0,1,0,0,0,0,0,1,0,0,1
278100006,27,0,,0,0,0,1,0,0,0,0,0,0,0
278103102,39,0,,0,0,0,0,0,0,0,1,1,0,0
278120003,47,1,,0,0,0,1,0,0,0,0,0,0,0
278120004,46,0,,0,0,0,0,0,0,0,1,1,0,0
278120005,43,0,,0,0,,,,,,,1,0,0
278120006,38,1,,0,0,,,,,,,1,0,0
278120007,44,0,,0,0,0,1,0,0,0,0,1,0,0
278120008,22,0,4,0,0,,,,,,,,,
278120010,32,0,4,0,0,,,,,,,1,0,0
278123104,19,1,4,0,0,,,,,,,,,
278123201,45,1,,0,0,0,0,0,0,0,1,1,0,0
278123203,19,0,4,0,0,,,,,,,,,
278123204,15,1,3,0,0,,,,,,,,,
278124101,57,1,,0,0,,,,,,,1,0,0
278124103,17,1,3,0,0,,,,,,,,,
278150002,64,0,,0,0,0,1,0,0,0,0,1,0,0
278150008,50,0,,0,0,0,1,0,0,0,0,1,0,0
278153301,52,1,,0,0,0,1,0,0,0,0,1,0,0
278153304,18,0,4,0,0,,,,,,,,,
278153305,16,1,3,0,0,,,,,,,,,
278154101,38,1,,0,0,,,,,,,1,0,0
278160002,43,1,4,0,0,0,1,0,0,0,0,1,0,0
278160003,42,0,,0,0,0,1,0,0,0,0,1,0,0
278160004,17,1,3,0,0,,,,,,,,,
278180001,39,0,,0,0,0,1,0,0,0,0,1,0,0
278180003,18,0,3,0,0,,,,,,,,,
278185103,19,1,3,0,1,,,,,,,,,
278200001,52,1,,0,0,0,1,0,0,0,0,1,0,0
278200002,46,0,4,0,0,0,1,0,0,0,0,1,0,0
278200003,24,1,4,0,0,0,1,0,0,0,0,1,0,0
278200006,16,1,2,0,0,,,,,,,,,
279010002,46,1,,1,0,1,0,0,0,0,0,1,0,0
279010003,46,1,,1,1,1,0,0,0,0,0,0,0,1
279010004,42,0,,1,0,1,0,0,0,0,0,0,0,0
279010005,17,1,3,1,1,,,,,,,,,
279010006,15,1,3,1,1,,,,,,,,,
279020001,71,1,,1,1,1,0,0,0,0,0,0,1,0
279020003,27,1,4,1,1,1,0,0,0,0,0,0,0,1
279030002,66,0,,1,0,,,,,,,1,0,0
279030003,45,1,,1,1,1,0,0,0,0,0,0,0,1
279030004,36,1,,1,0,,,,,,,,,
279030005,36,1,3,1,1,,,,,,,0,0,1
279030006,32,0,4,1,0,,,,,,,0,0,0
279030007,29,1,,1,1,,,,,,,0,0,1
279030008,25,0,3,1,0,,,,,,,0,0,0
279030009,31,0,,1,0,0,0,0,0,1,0,1,0,0
279033205,22,0,3,1,0,,,,,,,,,
279035101,25,1,3,1,1,,,,,,,,,
